title,roaster,score,Roaster Location,Coffee Origin,Roast Level,Agtron,Est. Price,Review Date,Aroma,Acidity/Structure,Body,Flavor,Aftertaste,With Milk,Acidity,coffee_name,coffee_review_url,coffee_brand_url,region_africa_arabia,region_caribbean,region_central_america,region_hawaii,region_asia_pacific,is_blend,Est. Price USD
Ethiopia Guji Shakiso Mulish Washed,Buon Caffe,93,"Taipei, Taiwan","Odo Shakiso District, Guji Zone, southern Ethiopia",Light,65/83,NT $320/8 ounces,March 2023,9.0,9.0,8,9,8.0,,,Ethiopia Guji Shakiso Mulish Washed,https://www.coffeereview.com/review/ethiopia-guji-shakiso-mulish-washed/,https://www.buoncaffe.com.tw/,1,0,0,0,0,0,$9.6/8 ounces
Golden Parrot Blend Espresso,Kakalove Cafe,94,"Chia-Yi, Taiwan",Guatemala; Ethiopia; Colombia,Medium-Light,58/78,NT $210/8 ounces,March 2023,9.0,,9,9,8.0,9.0,,Golden Parrot Blend Espresso,https://www.coffeereview.com/review/golden-parrot-blend-espresso/,http://www.kakalovecafe.com.tw/,1,0,1,0,0,1,$6.3/8 ounces
French Roast,Roadmap CoffeeWorks,92,"Lexington, Virginia",Guatemala; Mexico,Medium,46/62,$17.95/12 ounces,March 2023,9.0,8.0,8,9,8.0,,,French Roast,https://www.coffeereview.com/review/french-roast-14/,https://roadmapcoffeeworks.com/,0,0,1,0,0,1,$17.95/12 ounces
Spring Loop Espresso Blend,Buon Caffe,92,"Taipei, Taiwan",Colombia; El Salvador,Medium-Light,58/77,NT $350/8 ounces,March 2023,8.0,,9,9,8.0,8.0,,Spring Loop Espresso Blend,https://www.coffeereview.com/review/spring-loop-espresso-blend/,https://www.buoncaffe.com.tw/,0,0,1,0,0,1,$10.5/8 ounces
Amber Forest Espresso Blend,Buon Caffe,90,"Taipei, Taiwan",Ethiopia; Colombia; Sumatra,Medium-Light,57/75,NT $240/8 ounces,March 2023,8.0,,8,8,8.0,8.0,,Amber Forest Espresso Blend,https://www.coffeereview.com/review/amber-forest-espresso-blend/,https://www.buoncaffe.com.tw/,1,0,0,0,1,1,$7.2/8 ounces
Galaxy Gesha Quindio Colombia Edwin Noreña,Barrington Coffee Roasting Co.,95,"Lee, Massachusetts","Circasia, Quindio Department, Colombia",Light,65/86,$38.45/12 ounces,March 2023,9.0,9.0,9,9,9.0,,,Galaxy Gesha Quindio Colombia Edwin Noreña,https://www.coffeereview.com/review/galaxy-gesha-quindio-colombia-edwin-norena/,https://barringtoncoffee.com,0,0,0,0,0,0,$38.45/12 ounces
Ka‘ū JN Farms Malolactic Honey,Paradise Roasters,95,"Hilo, Big Island of Hawai’i","Ka‘ū growing region, Big Island of Hawai’i",Light,62/84,$40.00/4 ounces,March 2023,9.0,9.0,9,9,9.0,,,Ka‘ū JN Farms Malolactic Honey,https://www.coffeereview.com/review/kau-jn-farms-malolactic-honey/,https://paradiseroasters.com/,0,0,0,1,0,0,$40.00/4 ounces
Colombia Finca El Paraiso Rose Tea,GK Coffee,94,"Yilan, Taiwan","Cauca Department, Colombia",Light,64/88,NT $500/100 grams,March 2023,9.0,9.0,9,9,8.0,,,Colombia Finca El Paraiso Rose Tea,https://www.coffeereview.com/review/colombia-finca-el-paraiso-rose-tea/,https://www.gkcoffee.com.tw,0,0,0,0,0,0,$15.0/100 grams
Colombia Monteblanco Rodrigo Sanchez Carbonic Maceration,Klatch Coffee,94,"Los Angeles, California","Huila Department, Colombia",Light,56/86,$23.95/310 grams,March 2023,9.0,9.0,9,9,8.0,,,Colombia Monteblanco Rodrigo Sanchez Carbonic Maceration,https://www.coffeereview.com/review/colombia-monteblanco-rodrigo-sanchez-carbonic-maceration/,http://www.klatchcoffee.com,0,0,0,0,0,0,$23.95/310 grams
Colombia Granja Paraíso-92- Papayo Kōji,Paradise Roasters,95,"Hilo, Hawaii","Piendamó, Cauca Department, Colombia",Light,64/84,$40.00/4 ounces,March 2023,9.0,9.0,9,9,9.0,,,Colombia Granja Paraíso-92- Papayo Kōji,https://www.coffeereview.com/review/colombia-granja-paraiso-92-papayo-koji/,https://paradiseroasters.com/,0,0,0,0,0,0,$40.00/4 ounces
Costa Rica Aquiares Estate,David's Nose,93,"Taipei, Taiwan","Aquíares, Cartago, Costa Rica",Light,65/87,NT $500/8 ounces,March 2023,9.0,8.0,9,9,8.0,,,Costa Rica Aquiares Estate,https://www.coffeereview.com/review/costa-rica-aquiares-estate/,https://www.davidsnosecoffee.com/,0,0,1,0,0,0,$15.0/8 ounces
Kenya Kiambu Mandela Estate AA Washed Process,Buon Caffe,94,"Taipei, Taiwan","Kiambu County, south-central Kenya",Medium-Light,60/77,NT $349/8 ounces,March 2023,9.0,9.0,9,9,8.0,,,Kenya Kiambu Mandela Estate AA Washed Process,https://www.coffeereview.com/review/kenya-kiambu-mandela-estate-aa-washed-process/,https://www.buoncaffe.com.tw/,1,0,0,0,0,0,$10.5/8 ounces
Ethiopia Yirgacheffe Konga Washed Process,Buon Caffe,93,"Taipei, Taiwan","Yirgacheffe growing region, southern Ethiopia",Light,62/81,NT $349/8 ounces,March 2023,9.0,9.0,8,9,8.0,,,Ethiopia Yirgacheffe Konga Washed Process,https://www.coffeereview.com/review/ethiopia-yirgacheffe-konga-washed-process/,https://www.buoncaffe.com.tw/,1,0,0,0,0,0,$10.5/8 ounces
Ethiopia Guji Bule Hora Blue Nile Natural,Buon Caffe,90,"Taipei, Taiwan","Odo Shakiso District, Guji Zone, southern Ethiopia",Medium-Light,54/84,NT $369/8 ounces,March 2023,8.0,8.0,8,8,8.0,,,Ethiopia Guji Bule Hora Blue Nile Natural,https://www.coffeereview.com/review/ethiopia-guji-bule-hora-blue-nile-natural/,https://www.buoncaffe.com.tw/,1,0,0,0,0,0,$11.1/8 ounces
Kenya Gichathaini,Temple Coffee,94,"Sacramento, California","Mathira West District, Nyeri growing region, Kenya",Light,64/82,$25.00/12 ounces,February 2023,9.0,9.0,9,9,8.0,,,Kenya Gichathaini,https://www.coffeereview.com/review/kenya-gichathaini-6/,https://roadmapcoffeeworks.com/,1,0,0,0,0,0,$25.00/12 ounces
Kenya Gichathaini,Temple Coffee,94,"Sacramento, California","Mathira West District, Nyeri growing region, Kenya",Light,64/82,$25.00/12 ounces,February 2023,9.0,9.0,9,9,8.0,,,Kenya Gichathaini,https://www.coffeereview.com/review/kenya-gichathaini-5/,https://www.templecoffee.com,1,0,0,0,0,0,$25.00/12 ounces
Kenya Gichathaini,Temple Coffee,94,"Sacramento, California","Mathira West District, Nyeri growing region, Kenya",Light,64/82,$25.00/12 ounces,February 2023,9.0,9.0,9,9,8.0,,,Kenya Gichathaini,https://www.coffeereview.com/review/kenya-gichathaini-4/,https://roadmapcoffeeworks.com/,1,0,0,0,0,0,$25.00/12 ounces
Guatemala Retiro del Quisaya Natural Process,Durango Coffee Company,94,"Durango, Colorado","San Martin Jilotepeque, Chimaltenango Department, Guatemala",Medium-Light,59/78,$18.95/12 ounces,February 2023,9.0,9.0,9,9,8.0,,,Guatemala Retiro del Quisaya Natural Process,https://www.coffeereview.com/review/guatemala-retiro-del-quisaya-natural-process/,https://www.durangocoffee.com/,0,0,1,0,0,0,$18.95/12 ounces
Ethiopia Sidama Karamo Anaerobic Natural,RamsHead Coffee Roasters,94,"Bozeman, Montana","Sidamo growing region, south-central Ethiopia.",Medium-Light,62/79,$35.00/12 ounces,February 2023,9.0,9.0,9,9,8.0,,,Ethiopia Sidama Karamo Anaerobic Natural,https://www.coffeereview.com/review/ethiopia-sidama-karamo-anaerobic-natural-2/,https://bearlakecoffee.com/,1,0,0,0,0,0,$35.00/12 ounces
Ethiopia Sidama Karamo Anaerobic Natural,RamsHead Coffee Roasters,94,"Bozeman, Montana","Sidamo growing region, south-central Ethiopia.",Medium-Light,62/79,$35.00/12 ounces,February 2023,9.0,9.0,9,9,8.0,,,Ethiopia Sidama Karamo Anaerobic Natural,https://www.coffeereview.com/review/ethiopia-sidama-karamo-anaerobic-natural/,https://bit.ly/2P8dTQf,1,0,0,0,0,0,$35.00/12 ounces
Colombia Geiner Montano,Temple Coffee,94,"Sacramento, California","Huila Department, Colombia",Medium-Light,62/78,$24.50/12 ounces,February 2023,9.0,9.0,9,9,8.0,,,Colombia Geiner Montano,https://www.coffeereview.com/review/colombia-geiner-montano/,https://www.templecoffee.com,0,0,0,0,0,0,$24.50/12 ounces
Guatemala Retiro del Quisaya Washed Process,Durango Coffee Company,93,"Durango, Colorado","San Martin Jilotepeque, Chimaltenango Department, Guatemala",Medium-Light,58/76,$18.95/12 ounces,February 2023,9.0,9.0,8,9,8.0,,,Guatemala Retiro del Quisaya Washed Process,https://www.coffeereview.com/review/guatemala-retiro-del-quisaya-washed-process/,https://www.durangocoffee.com/,0,0,1,0,0,0,$18.95/12 ounces
Papua New Guinea Kagamuga Natural,Rusty Dog Coffee,91,"Madison, Wisconsin","Jikawa Province, Papua New Guinea",Medium-Light,61/78,$18.25/12 ounces,February 2023,9.0,8.0,8,9,7.0,,,Papua New Guinea Kagamuga Natural,https://www.coffeereview.com/review/papua-new-guinea-kawamuga-natural/,https://www.rustydogcoffee.com/,0,0,0,0,1,0,$18.25/12 ounces
Kabiufa Papua New Guinea,JBC Coffee Roasters,94,"Madison, Wisconsin","Kabiufa, Eastern Highlands, Papua New Guinea",Medium-Light,58/77,$20.00/12 ounces,February 2023,9.0,,9,9,8.0,9.0,,Kabiufa Papua New Guinea,https://www.coffeereview.com/review/kabiufa-papua-new-guinea-3/,https://www.jbccoffeeroasters.com/product-category/coffee/,0,0,0,0,1,0,$20.00/12 ounces
Kabiufa Papua New Guinea,JBC Coffee Roasters,94,"Madison, Wisconsin","Kabiufa, Eastern Highlands, Papua New Guinea",Medium-Light,58/77,$20.00/12 ounces,February 2023,9.0,,9,9,8.0,9.0,,Kabiufa Papua New Guinea,https://www.coffeereview.com/review/kabiufa-papua-new-guinea-2/,https://www.jbccoffeeroasters.com/product-category/coffee/,0,0,0,0,1,0,$20.00/12 ounces
Kabiufa Papua New Guinea,JBC Coffee Roasters,94,"Madison, Wisconsin","Kabiufa, Eastern Highlands, Papua New Guinea",Medium-Light,58/77,$20.00/12 ounces,February 2023,9.0,,9,9,8.0,9.0,,Kabiufa Papua New Guinea,https://www.coffeereview.com/review/kabiufa-papua-new-guinea/,https://www.jbccoffeeroasters.com/product-category/coffee/,0,0,0,0,1,0,$20.00/12 ounces
Ka‘u Red Catuai Peaberry,Paradise Roasters,94,"Hilo, Hawaii","Ka‘u growing region, Big Island of Hawai’i",Medium-Light,59/74,$30.00/4 ounces,February 2023,9.0,9.0,9,9,8.0,,,Ka‘u Red Catuai Peaberry,https://www.coffeereview.com/review/kau-red-catuai-peaberry/,https://paradiseroasters.com/,0,0,0,1,0,0,$30.00/4 ounces
El Venado Costa Rica Yellow Honey SL28,JBC Coffee Roasters,93,"Madison, Wisconsin","West Valley growing region, Costa Rica",Medium-Light,60/76,$20.00/8 ounces,February 2023,9.0,,9,9,8.0,8.0,,El Venado Costa Rica Yellow Honey SL28,https://www.coffeereview.com/review/el-venado-costa-rica-yellow-honey-sl28/,https://www.jbccoffeeroasters.com/product-category/coffee/,0,0,1,0,0,0,$20.00/8 ounces
Katana DR Congo Natural,JBC Coffee Roasters,92,"Madison, Wisconsin","Kabare, South Kivu Province, Democratic Republic of the Congo",Medium-Light,58/74,$18.00/12 ounces,February 2023,8.0,,8,9,8.0,9.0,,Katana DR Congo Natural,https://www.coffeereview.com/review/katana-dr-congo-natural/,https://www.jbccoffeeroasters.com/product-category/coffee/,1,0,0,0,0,0,$18.00/12 ounces
Ethiopia Kayon Mountain,Roadmap CoffeeWorks,94,"Lexington, Virginia","Odo Shakiso District, Guji Zone, southern Ethiopia",Light,64/82,$20.95/12 ounces,February 2023,9.0,9.0,9,9,8.0,,,Ethiopia Kayon Mountain,https://www.coffeereview.com/review/ethiopia-kayon-mountain-12/,https://roadmapcoffeeworks.com/,1,0,0,0,0,0,$20.95/12 ounces
Ethiopia Kayon Mountain,Roadmap CoffeeWorks,94,"Lexington, Virginia","Odo Shakiso District, Guji Zone, southern Ethiopia",Light,64/82,$20.95/12 ounces,February 2023,9.0,9.0,9,9,8.0,,,Ethiopia Kayon Mountain,https://www.coffeereview.com/review/ethiopia-kayon-mountain-11/,https://roadmapcoffeeworks.com/,1,0,0,0,0,0,$20.95/12 ounces
Ethiopia Kayon Mountain,Roadmap CoffeeWorks,94,"Lexington, Virginia","Odo Shakiso District, Guji Zone, southern Ethiopia",Light,64/82,$20.95/12 ounces,February 2023,9.0,9.0,9,9,8.0,,,Ethiopia Kayon Mountain,https://www.coffeereview.com/review/ethiopia-kayon-mountain-10/,https://roadmapcoffeeworks.com/,1,0,0,0,0,0,$20.95/12 ounces
Ethiopia Kayon Mountain,Roadmap CoffeeWorks,94,"Lexington, Virginia","Odo Shakiso District, Guji Zone, southern Ethiopia",Light,64/82,$20.95/12 ounces,February 2023,9.0,9.0,9,9,8.0,,,Ethiopia Kayon Mountain,https://www.coffeereview.com/review/ethiopia-kayon-mountain-8/,https://roadmapcoffeeworks.com/,1,0,0,0,0,0,$20.95/12 ounces
Ethiopia Kayon Mountain,Roadmap CoffeeWorks,94,"Lexington, Virginia","Odo Shakiso District, Guji Zone, southern Ethiopia",Light,64/82,$20.95/12 ounces,February 2023,9.0,9.0,9,9,8.0,,,Ethiopia Kayon Mountain,https://www.coffeereview.com/review/ethiopia-kayon-mountain-6/,http://www.lexingtoncoffee.com,1,0,0,0,0,0,$20.95/12 ounces
El Salvador El Mirador,Roadmap CoffeeWorks,93,"Lexington, Virginia","Apaneca-Ilamatepec growing region, El Salvador",Medium-Light,60/77,$20.95/12 ounces,February 2023,9.0,8.0,9,9,8.0,,,El Salvador El Mirador,https://www.coffeereview.com/review/el-salvador-el-mirador-2/,https://roadmapcoffeeworks.com/,0,0,1,0,0,0,$20.95/12 ounces
El Salvador El Mirador,Roadmap CoffeeWorks,93,"Lexington, Virginia","Apaneca-Ilamatepec growing region, El Salvador",Medium-Light,60/77,$20.95/12 ounces,February 2023,9.0,8.0,9,9,8.0,,,El Salvador El Mirador,https://www.coffeereview.com/review/el-salvador-el-mirador/,https://roadmapcoffeeworks.com/,0,0,1,0,0,0,$20.95/12 ounces
Kenya Gaturiri,Durango Coffee Company,93,"Durango, Colorado","Kiambu County, Kenya",Medium-Light,57/74,$19.95/12 ounces,February 2023,9.0,9.0,8,9,8.0,,,Kenya Gaturiri,https://www.coffeereview.com/review/kenya-gaturiri/,https://www.durangocoffee.com/,1,0,0,0,0,0,$19.95/12 ounces
Kenya Gaturiri,Durango Coffee Company,93,"Durango, Colorado","Kiambu County, Kenya",Medium-Light,57/74,$19.95/12 ounces,February 2023,9.0,9.0,8,9,8.0,,,Kenya Gaturiri,https://www.coffeereview.com/review/kenya-karinga-aa/,https://www.durangocoffee.com/,1,0,0,0,0,0,$19.95/12 ounces
Guatemala El Milagro Bourbon Especial,PT's Coffee Roasting Co.,95,"Topeka, Kansas","Huehuetenango, Guatemala",Medium-Light,60/78,$28.00/12 ounces,January 2023,9.0,9.0,9,9,9.0,,,Guatemala El Milagro Bourbon Especial,https://www.coffeereview.com/review/guatemala-el-milagro-bourbon-especial/,https://www.ptscoffee.com,0,0,1,0,0,0,$28.00/12 ounces
Philippines Sitio Belis Garnica,Mostra Coffee,93,"San Diego, California","Atok Benguet, northern Philippines",Medium-Light,60/78,$30.00/12 ounces,January 2023,9.0,9.0,8,9,8.0,,,Philippines Sitio Belis Garnica,https://www.coffeereview.com/review/philippines-sitio-belis-garnica/,https://mostracoffee.com/,0,0,0,0,0,0,$30.00/12 ounces
Colombia Sergio Roldan,Mostra Coffee,93,"San Diego,  California","Urrao, Antioquia, Colombia",Medium-Light,62/78,$25.00/12 ounces,January 2023,9.0,8.0,9,9,8.0,,,Colombia Sergio Roldan,https://www.coffeereview.com/review/colombia-sergio-roldan/,https://mostracoffee.com/,0,0,0,0,0,0,$25.00/12 ounces
Philippines Sitio Kisbong Anaerobic Natural,Mostra Coffee,92,"San Diego, California","Atok Benguet, northern Philippines",Medium-Light,60/77,$17.50/6 ounces,January 2023,9.0,8.0,9,9,7.0,,,Philippines Sitio Kisbong Anaerobic Natural,https://www.coffeereview.com/review/philippines-sitio-kisbong-anaerobic-natural/,https://mostracoffee.com/,0,0,0,0,0,0,$17.50/6 ounces
Philippines Sitio Kisbong #3011 Experimental Wine Yeast,Mostra Coffee,92,"San Diego, California","Atok Benguet, northern Philippines",Medium-Light,59/76,$17.50/6 ounces,January 2023,8.0,8.0,9,9,8.0,,,Philippines Sitio Kisbong #3011 Experimental Wine Yeast,https://www.coffeereview.com/review/philippines-sitio-kisbong-3011-experimental-wine-yeast/,https://mostracoffee.com/,0,0,0,0,0,0,$17.50/6 ounces
Ethiopia Duromina Agaro Gera,Northbound Coffee Roasters,94,"Mount Shasta, California","Agaro Gera, Jimma Zone, Oromia State, Ethiopia",Light,62/81,$17.00/12 ounces,January 2023,9.0,9.0,9,9,8.0,,,Ethiopia Duromina Agaro Gera,https://www.coffeereview.com/review/ethiopia-duromina-agaro-gera-2/,https://northboundcoffee.com/store/,1,0,0,0,0,0,$17.00/12 ounces
Ethiopia Duromina Agaro Gera,Northbound Coffee Roasters,94,"Mount Shasta, California","Agaro Gera, Jimma Zone, Oromia State, Ethiopia",Light,62/81,$17.00/12 ounces,January 2023,9.0,9.0,9,9,8.0,,,Ethiopia Duromina Agaro Gera,https://www.coffeereview.com/review/ethiopia-duromina-agaro-gera/,http://bit.ly/37apemI,1,0,0,0,0,0,$17.00/12 ounces
Guatemala Flor del Café,Northbound Coffee Roasters,93,"Mount Shasta, California","Agua Dulce, Cuilco, Huehuetenango, Guatemala",Medium-Light,59/77,$17.00/12 ounces,January 2023,9.0,8.0,9,9,8.0,,,Guatemala Flor del Café,https://www.coffeereview.com/review/guatemala-flor-del-cafe/,https://northboundcoffee.com/store/,0,0,1,0,0,0,$17.00/12 ounces
Laura’s Reserve SL34,Hula Daddy Kona Coffee,96,"Holualoa, Hawai’i","Holualoa, North Kona growing district, “Big Island” of Hawai’i",Medium-Light,60/80,$69.95/8 ounces,January 2023,9.0,9.0,9,10,9.0,,,Laura’s Reserve SL34,https://www.coffeereview.com/review/lauras-reserve-sl34-4/,http://bit.ly/2oBDGmP,0,0,0,1,0,0,$69.95/8 ounces
Laura’s Reserve SL34,Hula Daddy Kona Coffee,96,"Holualoa, Hawai’i","Holualoa, North Kona growing district, “Big Island” of Hawai’i",Medium-Light,60/80,$69.95/8 ounces,January 2023,9.0,9.0,9,10,9.0,,,Laura’s Reserve SL34,https://www.coffeereview.com/review/lauras-reserve-sl34-3/,http://bit.ly/2oBDGmP,0,0,0,1,0,0,$69.95/8 ounces
Laura’s Reserve SL34,Hula Daddy Kona Coffee,96,"Holualoa, Hawai’i","Holualoa, North Kona growing district, “Big Island” of Hawai’i",Medium-Light,60/80,$69.95/8 ounces,January 2023,9.0,9.0,9,10,9.0,,,Laura’s Reserve SL34,https://www.coffeereview.com/review/lauras-reserve-sl34-2/,http://bit.ly/2oBDGmP,0,0,0,1,0,0,$69.95/8 ounces
Laura’s Reserve SL34,Hula Daddy Kona Coffee,96,"Holualoa, Hawai’i","Holualoa, North Kona growing district, “Big Island” of Hawai’i",Medium-Light,60/80,$69.95/8 ounces,January 2023,9.0,9.0,9,10,9.0,,,Laura’s Reserve SL34,https://www.coffeereview.com/review/lauras-reserve-sl34/,http://bit.ly/2oBDGmP,0,0,0,1,0,0,$69.95/8 ounces
El Salvador 2022 COE#17 El Mirador Washed Gesha,Kakalove Cafe,96,"Chia-Yi, Taiwan","Apaneca-Ilamatepec, El Salvador",Medium-Light,58/78,NT $500/4 ounces,January 2023,9.0,,9,9,9.0,10.0,,El Salvador 2022 COE#17 El Mirador Washed Gesha,https://www.coffeereview.com/review/el-salvador-2022-coe17-el-mirador-washed-gesha/,http://www.kakalovecafe.com.tw/,0,0,1,0,0,0,$15.0/4 ounces
Panama ABU Washed Gesha Lot GW57,Kakalove Cafe,95,"Chia-Yi, Taiwan","Cañas Verdes, Boquete growing region, western Panama",Light,64/84,"NT $1,000/4 ounces",January 2023,9.0,9.0,9,9,9.0,,,Panama ABU Washed Gesha Lot GW57,https://www.coffeereview.com/review/panama-abu-washed-gesha-lot-gw57/,http://www.kakalovecafe.com.tw/,0,0,1,0,0,0,$30.0/4 ounces
Guatemala Natural El General Bistro Lot Espresso,Kakalove Cafe,94,"Chia-Yi, Taiwan","Acatenango, Chimaltenango, Guatemala",Medium-Light,58/76,NT $290/8 ounces,January 2023,9.0,,9,9,8.0,9.0,,Guatemala Natural El General Bistro Lot Espresso,https://www.coffeereview.com/review/guatemala-natural-finca-el-general-catuai-bourbon-espresso/,http://www.kakalovecafe.com.tw/,0,0,1,0,0,0,$8.7/8 ounces
Ethiopia 2022 COE#25 Natural Tadesse 74112,Kakalove Cafe,94,"Chia-Yi, Taiwan","Gedeo Zone, SNNPR, southern Ethiopia",Light,65/84,NT $450 /4 ounces,January 2023,9.0,9.0,9,9,8.0,,,Ethiopia 2022 COE#25 Natural Tadesse 74112,https://www.coffeereview.com/review/ethiopia-2022-coe25-natural-tadesse-74112/,http://www.kakalovecafe.com.tw/,1,0,0,0,0,0,$13.5/4 ounces
Ethiopia Washed Sidama Rumudamo,Kakalove Cafe,94,"Chia-Yi, Taiwan","Arbegona, Sidamo growing region, south-central Ethiopia",Light,64/86,NT $390/8 ounces,January 2023,9.0,9.0,9,9,8.0,,,Ethiopia Washed Sidama Rumudamo,https://www.coffeereview.com/review/ethiopia-washed-sidama-rumudamo/,http://www.kakalovecafe.com.tw/,1,0,0,0,0,0,$11.7/8 ounces
Hey Much Espresso,Kakalove Cafe,93,"Chia-Yi, Taiwan",Guatemala; Honduras; Colombia,Medium-Light,60/77,NT $225/8 ounces,January 2023,8.0,,9,9,8.0,9.0,,Hey Much Espresso,https://www.coffeereview.com/review/hey-much-espresso/,http://www.kakalovecafe.com.tw/,0,0,1,0,0,1,$6.8/8 ounces
Colombia Geisha Nariño Buenos Aires,RamsHead Coffee Roasters,93,"Bozeman, Montana","Nariño Department, southern Colombia",Medium-Light,61/76,$45.00/12 ounces,January 2023,9.0,9.0,8,9,8.0,,,Colombia Geisha Nariño Buenos Aires,https://www.coffeereview.com/review/colombia-geisha-narino-buenos-aires/,https://bit.ly/2P8dTQf,0,0,0,0,0,0,$45.00/12 ounces
Honduras La Lesquiñada SOE,Temple Coffee,92,"Sacramento, California","Corquin, Honduras",Medium-Light,57/73,$22.00/12 ounces,January 2023,8.0,8.0,9,9,8.0,,,Honduras La Lesquiñada SOE,https://www.coffeereview.com/review/honduras-la-lesquinada-soe/,https://www.templecoffee.com,0,0,1,0,0,0,$22.00/12 ounces
Guatemala Hunapu,Temple Coffee,92,"Sacramento, California","Antigua, Guatemala",Medium-Light,59/75,$22.00/12 ounces,January 2023,9.0,8.0,8,9,8.0,,,Guatemala Hunapu,https://www.coffeereview.com/review/guatemala-hunapu-3/,https://www.templecoffee.com,0,0,1,0,0,0,$22.00/12 ounces
Guatemala Hunapu,Temple Coffee,92,"Sacramento, California","Antigua, Guatemala",Medium-Light,59/75,$22.00/12 ounces,January 2023,9.0,8.0,8,9,8.0,,,Guatemala Hunapu,https://www.coffeereview.com/review/guatemala-hunapu-2/,https://www.templecoffee.com,0,0,1,0,0,0,$22.00/12 ounces
Wilton Benitez Orange Bourbon,JBC Coffee Roasters,96,"Madison, Wisconsin","Piendamó, Cauca Department, Colombia",Light,60/82,$19.00/8 ounces,January 2023,9.0,9.0,10,10,8.0,,,Wilton Benitez Orange Bourbon,https://www.coffeereview.com/review/wilton-benitez-orange-bourbon-2/,https://www.jbccoffeeroasters.com/product-category/coffee/,0,0,0,0,0,0,$19.00/8 ounces
Wilton Benitez Orange Bourbon,JBC Coffee Roasters,96,"Madison, Wisconsin","Piendamó, Cauca Department, Colombia",Light,60/82,$19.00/8 ounces,January 2023,9.0,9.0,10,10,8.0,,,Wilton Benitez Orange Bourbon,https://www.coffeereview.com/review/wilton-benitez-orange-bourbon/,https://www.jbccoffeeroasters.com/product-category/coffee/,0,0,0,0,0,0,$19.00/8 ounces
Kayon Mountain Ethiopia,JBC Coffee Roasters,94,"Madison, Wisconsin","Odo Shakiso District, Guji Zone, southern Ethiopia",Medium-Light,58/78,$18.00/12 ounces,January 2023,9.0,9.0,9,9,8.0,,,Kayon Mountain Ethiopia,https://www.coffeereview.com/review/kayon-mountain-ethiopia/,https://www.jbccoffeeroasters.com/product-category/coffee/,1,0,0,0,0,0,$18.00/12 ounces
Colombia Pink Bourbon,Mystic Monk Coffee,93,"Clark, Wyoming","Sur de Huila, Huila Department, Colombia",Medium-Light,56/70,$15.95/12 ounces,January 2023,9.0,9.0,8,9,8.0,,,Colombia Pink Bourbon,https://www.coffeereview.com/review/colombia-pink-bourbon-4/,http://www.mysticmonkcoffee.com,0,0,0,0,0,0,$15.95/12 ounces
